,0,1,2,3
126,"[6, 1, 128, 'relu', 15, 7]",0.33586201071739197,0.2650316059589386,0.35289159417152405
127,"[7, 1, 64, 'relu', 40, 5]",0.33629703521728516,0.25886622071266174,0.35771143436431885
128,"[5, 1, 32, 'relu', 15, 5]",0.3363165557384491,0.2631961703300476,0.353489488363266
129,"[7, 1, 128, 'relu', 40, 7]",0.3364890515804291,0.2667457163333893,0.3566206395626068
130,"[7, 1, 128, 'relu', 30, 5]",0.3365991413593292,0.2653858959674835,0.3557893931865692
131,"[3, 1, 128, 'relu', 15, 5]",0.3366403579711914,0.25090351700782776,0.35425862669944763
132,"[7, 1, 32, 'relu', 40, 7]",0.33664998412132263,0.2680482864379883,0.3579411506652832
133,"[5, 1, 64, 'relu', 15, 5]",0.33670932054519653,0.26301947236061096,0.35393452644348145
134,"[7, 1, 128, 'relu', 40, 5]",0.3368144929409027,0.2681420147418976,0.35654520988464355
135,"[7, 1, 64, 'relu', 15, 7]",0.3368973731994629,0.266442209482193,0.35669732093811035
136,"[6, 1, 32, 'relu', 50, 2]",0.337173193693161,0.26189103722572327,0.3561457693576813
137,"[5, 1, 128, 'relu', 50, 10]",0.3377828001976013,0.24194203317165375,0.36188769340515137
138,"[6, 1, 128, 'relu', 50, 2]",0.33785685896873474,0.25040680170059204,0.35602834820747375
139,"[7, 1, 64, 'relu', 30, 7]",0.3381572365760803,0.26216384768486023,0.36047887802124023
140,"[7, 1, 32, 'relu', 30, 5]",0.3384249210357666,0.2629767954349518,0.3585337698459625
141,"[6, 1, 64, 'relu', 50, 5]",0.33845123648643494,0.25109899044036865,0.3618415594100952
142,"[7, 1, 128, 'relu', 50, 7]",0.3391374349594116,0.25370657444000244,0.36366692185401917
143,"[6, 1, 32, 'relu', 50, 7]",0.3393843472003937,0.25416186451911926,0.36112332344055176
144,"[5, 1, 64, 'relu', 50, 7]",0.33984866738319397,0.24749203026294708,0.36434006690979004
145,"[7, 1, 128, 'relu', 50, 10]",0.3398723006248474,0.2563667893409729,0.363336443901062
146,"[7, 1, 128, 'relu', 15, 7]",0.33995452523231506,0.2692631781101227,0.3597663938999176
147,"[7, 1, 32, 'relu', 15, 5]",0.3412803113460541,0.2711942195892334,0.3608630895614624
148,"[6, 1, 32, 'relu', 15, 5]",0.3419923186302185,0.2687470316886902,0.35916003584861755
149,"[6, 1, 128, 'relu', 40, 7]",0.34220513701438904,0.2697407305240631,0.3603109121322632
150,"[7, 1, 128, 'relu', 20, 7]",0.3423621356487274,0.2714237868785858,0.3626772463321686
151,"[5, 1, 128, 'relu', 40, 2]",0.34278199076652527,0.28687945008277893,0.35912689566612244
152,"[7, 1, 32, 'relu', 20, 5]",0.3428259789943695,0.27241837978363037,0.3628593981266022
153,"[6, 1, 32, 'relu', 20, 5]",0.3428453803062439,0.27175062894821167,0.36050382256507874
154,"[7, 1, 128, 'relu', 20, 10]",0.34449902176856995,0.27264881134033203,0.36630168557167053
155,"[7, 1, 64, 'relu', 40, 7]",0.34465187788009644,0.26080402731895447,0.36889612674713135
156,"[7, 1, 128, 'relu', 30, 7]",0.3449373245239258,0.27288761734962463,0.3655632436275482
157,"[6, 1, 64, 'relu', 40, 7]",0.3457942605018616,0.26099106669425964,0.3665564954280853
158,"[7, 1, 64, 'relu', 15, 5]",0.3458998203277588,0.27421870827674866,0.3658332824707031
159,"[5, 1, 128, 'relu', 30, 5]",0.3472493588924408,0.264019638299942,0.3671024739742279
160,"[6, 1, 64, 'relu', 20, 7]",0.34742817282676697,0.26692816615104675,0.36828580498695374
161,"[6, 1, 128, 'relu', 20, 7]",0.34769123792648315,0.2738605737686157,0.3660520613193512
162,"[7, 1, 32, 'relu', 50, 7]",0.347695529460907,0.2594405710697174,0.3727191686630249
163,"[7, 1, 64, 'relu', 50, 2]",0.34799516201019287,0.2777285575866699,0.3708982765674591
164,"[6, 1, 64, 'relu', 15, 5]",0.3481718897819519,0.27509450912475586,0.3658024072647095
165,"[7, 1, 128, 'relu', 50, 5]",0.3490542769432068,0.2781881093978882,0.3699479103088379
166,"[7, 1, 64, 'relu', 40, 2]",0.3502715528011322,0.2927205264568329,0.3685971200466156
167,"[6, 1, 32, 'relu', 50, 5]",0.3506932258605957,0.259950190782547,0.37391185760498047
168,"[7, 1, 64, 'relu', 20, 5]",0.35137754678726196,0.27917274832725525,0.3715154230594635
169,"[5, 1, 64, 'relu', 30, 2]",0.3527466654777527,0.29740822315216064,0.36884674429893494
170,"[3, 1, 32, 'relu', 20, 2]",0.3530525863170624,0.2871401607990265,0.37073588371276855
171,"[5, 1, 128, 'relu', 50, 2]",0.35333117842674255,0.25157421827316284,0.3762059211730957
172,"[6, 1, 128, 'relu', 15, 5]",0.35390207171440125,0.2791450023651123,0.3713724613189697
173,"[6, 1, 64, 'relu', 20, 5]",0.3541257679462433,0.27853599190711975,0.37192654609680176
174,"[6, 1, 64, 'relu', 30, 5]",0.35502350330352783,0.2824448049068451,0.3730420768260956
175,"[5, 1, 32, 'relu', 40, 7]",0.3561086356639862,0.26039111614227295,0.3823058307170868
176,"[5, 1, 128, 'relu', 40, 7]",0.3579116761684418,0.2593649625778198,0.3830501139163971
177,"[7, 1, 32, 'relu', 40, 2]",0.35816627740859985,0.2967253625392914,0.3775845468044281
178,"[7, 1, 128, 'relu', 30, 10]",0.3597118556499481,0.2674730718135834,0.3894888460636139
179,"[6, 1, 128, 'relu', 20, 5]",0.36006829142570496,0.2844218313694,0.37772735953330994
180,"[5, 1, 128, 'relu', 15, 5]",0.3606806993484497,0.281544029712677,0.37861737608909607
181,"[7, 1, 128, 'relu', 40, 10]",0.3607226312160492,0.26287850737571716,0.3912680447101593
182,"[5, 1, 32, 'relu', 40, 5]",0.3610038459300995,0.2630925178527832,0.38693127036094666
183,"[6, 1, 64, 'relu', 30, 2]",0.36115801334381104,0.30193763971328735,0.37711477279663086
184,"[3, 1, 128, 'relu', 20, 2]",0.3618678152561188,0.3030565083026886,0.37762632966041565
185,"[5, 1, 32, 'relu', 30, 2]",0.3625659942626953,0.30274274945259094,0.3787180483341217
186,"[7, 1, 32, 'relu', 50, 2]",0.36366912722587585,0.29000163078308105,0.3850478231906891
187,"[6, 1, 128, 'relu', 50, 5]",0.36420220136642456,0.26598596572875977,0.3886968195438385
188,"[7, 1, 32, 'relu', 50, 5]",0.36581045389175415,0.2681744396686554,0.39506182074546814
189,"[7, 1, 128, 'relu', 15, 5]",0.36612221598625183,0.28842148184776306,0.38719645142555237
190,"[3, 1, 64, 'relu', 20, 2]",0.3661648631095886,0.30199334025382996,0.3825741112232208
191,"[5, 1, 64, 'relu', 40, 5]",0.36863335967063904,0.2611726224422455,0.3979806900024414
192,"[5, 1, 128, 'relu', 20, 5]",0.3688921332359314,0.28794723749160767,0.3871871531009674
193,"[5, 1, 32, 'relu', 30, 5]",0.3689444661140442,0.2737792730331421,0.39475885033607483
194,"[7, 1, 64, 'relu', 50, 7]",0.36980003118515015,0.270763635635376,0.40081676840782166
195,"[7, 1, 64, 'relu', 50, 5]",0.37173619866371155,0.27514708042144775,0.4019564092159271
196,"[7, 1, 128, 'relu', 20, 5]",0.3719329833984375,0.2952140271663666,0.3926342725753784
